1756801596517873920,1.16086,4.26773,-0.48652,0.55161,-0.57008,0.43378,-0.42729,0.66143,0.42129,-0.04381,
1756801596598051072,1.22165,4.30599,-0.48721,0.54186,-0.56157,0.44606,-0.43824,0.64180,0.41087,-0.03389,
1756801596677825536,1.27145,4.30571,-0.49363,0.53714,-0.55023,0.45457,-0.44955,0.77521,0.31838,-0.04702,
1756801596757823744,1.33668,4.36342,-0.51043,0.52954,-0.54000,0.46647,-0.45868,0.69902,0.36946,-0.07283,
1756801596837831168,1.32183,4.37199,-0.51594,0.51755,-0.53326,0.47567,-0.47066,0.69031,0.34737,-0.05191,
1756801596917966336,1.45207,4.41769,-0.52023,0.51096,-0.52033,0.48647,-0.48117,0.81948,0.39859,-0.07946,
1756801596997826816,1.47644,4.42823,-0.52088,-0.49709,0.51645,-0.49806,0.48798,0.72257,0.31151,-0.06257,
1756801597077831168,1.60084,4.38598,-0.50891,0.49306,-0.50413,0.50558,-0.49712,0.82624,0.21209,-0.03885,
1756801597157879296,1.66988,4.39968,-0.51208,0.48378,-0.50043,0.51512,-0.50017,0.85305,0.14545,-0.03464,
1756801597237823744,1.82900,4.35397,-0.49787,0.48665,-0.48669,0.51736,-0.50857,1.00372,0.03806,-0.01981,
1756801597317822976,1.86324,4.35381,-0.49321,0.47754,-0.48643,0.52392,-0.51074,0.90675,0.06002,-0.00654,
1756801597397859328,1.92920,4.35203,-0.49521,0.47402,-0.48236,0.52628,-0.51542,0.93847,0.03814,-0.01995,
1756801597477826560,1.96105,4.35764,-0.51479,0.47097,-0.48067,0.52829,-0.51774,0.86561,0.03116,-0.02907,
1756801597557827072,2.03088,4.36068,-0.52066,0.47124,-0.47592,0.52870,-0.52145,0.78374,0.01959,-0.06040,
1756801597637821440,2.07989,4.33161,-0.51812,0.46883,-0.47490,0.53184,-0.52136,0.76846,-0.02691,-0.03742,
1756801597717822720,2.16085,4.31881,-0.52068,0.46723,-0.47382,0.53525,-0.52029,0.81544,-0.03817,-0.02983,
1756801597797821952,2.22777,4.31613,-0.52271,0.46676,-0.47142,0.53568,-0.52243,0.76277,-0.02962,-0.02716,
1756801597877826304,2.28141,4.31233,-0.51901,0.46676,-0.46954,0.53475,-0.52508,0.85272,-0.02796,-0.02526,
1756801597957820672,2.33696,4.28893,-0.53001,0.46545,-0.46924,0.53567,-0.52558,0.80989,-0.04788,-0.03567,
1756801598037840896,2.36053,4.25509,-0.50456,0.46488,-0.46927,0.53459,-0.52714,0.68870,-0.10528,-0.00180,
1756801598117823232,2.43950,4.25019,-0.49332,0.46443,-0.47006,0.53613,-0.52527,0.66373,-0.09624,0.04308,
1756801598197822464,2.50011,4.24159,-0.49162,0.46915,-0.46672,0.53215,-0.52810,0.74719,-0.11432,0.02983,
1756801598277825792,2.55849,4.22655,-0.48672,0.46926,-0.46815,0.53296,-0.52591,0.73812,-0.12406,0.03459,
1756801598357823232,2.60973,4.22023,-0.48324,0.46994,-0.46893,0.53265,-0.52492,0.73875,-0.10040,0.03066,
1756801598437822464,2.68048,4.21492,-0.48335,0.47054,-0.46912,0.53209,-0.52478,0.67354,-0.08434,0.03974,
1756801598517828864,2.71782,4.20882,-0.48145,0.46825,-0.47187,0.53329,-0.52315,0.71257,-0.08647,0.02808,
1756801598597823232,2.82007,4.19885,-0.48113,0.47133,-0.46944,0.53006,-0.52584,0.76083,-0.08362,0.02089,
