1756801606997807616,10.07461,4.36236,-0.12386,0.47731,-0.48744,0.52434,-0.50955,
1756801607077807104,10.15014,4.36132,-0.11984,0.48232,-0.48281,0.51841,-0.51528,
1756801607157806336,10.21915,4.35825,-0.11119,0.48128,-0.48376,0.51962,-0.51414,
1756801607237833728,10.29680,4.35437,-0.10628,0.47993,-0.48482,0.52040,-0.51362,
1756801607317804032,10.36153,4.35048,-0.10011,0.48148,-0.48307,0.51955,-0.51468,
1756801607397807360,10.44196,4.34293,-0.09193,0.48141,-0.48282,0.52019,-0.51433,
1756801607477820672,10.51361,4.33625,-0.08688,0.47894,-0.48478,0.52285,-0.51209,
1756801607557808896,10.58745,4.33397,-0.08214,0.48105,-0.48264,0.52100,-0.51400,
1756801607637847296,10.65662,4.33523,-0.07555,0.48195,-0.48194,0.51985,-0.51499,
1756801607717801472,10.75456,4.33245,-0.06877,0.48133,-0.48265,0.51972,-0.51503,
1756801607797801984,10.82458,4.32678,-0.07293,0.48014,-0.48334,0.52135,-0.51385,
1756801607877800192,10.91150,4.32202,-0.06660,0.47942,-0.48369,0.52194,-0.51358,
1756801607957967616,10.98680,4.31977,-0.06088,0.47863,-0.48406,0.52262,-0.51329,
1756801608037799936,11.04184,4.30704,-0.06454,0.47842,-0.48407,0.52350,-0.51259,
1756801608117801216,11.11339,4.29669,-0.06404,0.48335,-0.48087,0.51941,-0.51512,
1756801608197799424,11.18430,4.29170,-0.05988,0.48340,-0.48221,0.51915,-0.51408,
1756801608277802752,11.26683,4.28493,-0.05662,0.48474,-0.48260,0.51821,-0.51340,
1756801608357805056,11.33908,4.28000,-0.05072,0.48526,-0.48348,0.51752,-0.51278,
1756801608437823488,11.45504,4.27800,-0.05092,0.48030,-0.48968,0.52108,-0.50794,
1756801608517954816,11.52737,4.27200,-0.04896,0.48674,-0.48561,0.51504,-0.51186,
1756801608597797120,11.61255,4.26568,-0.04505,0.48651,-0.48755,0.51646,-0.50879,
1756801608677800448,11.69319,4.26099,-0.04167,0.48636,-0.48872,0.51640,-0.50788,
1756801608757796608,11.77266,4.26202,-0.04544,0.48666,-0.48957,0.51642,-0.50674,
1756801608837875968,11.84742,4.26054,-0.04394,0.48798,-0.48903,0.51487,-0.50757,
1756801608917804288,11.92925,4.26042,-0.04139,0.48848,-0.48940,0.51355,-0.50807,
1756801608997795584,12.00493,4.25716,-0.03949,0.48918,-0.48979,0.51303,-0.50755,
1756801609077806848,12.08012,4.25283,-0.03591,0.49149,-0.48883,0.51194,-0.50736,
1756801609157800192,12.15611,4.25486,-0.03028,0.49025,-0.49092,0.51240,-0.50606,
1756801609237799680,12.25501,4.25687,-0.02344,0.49072,-0.49134,0.51267,-0.50492,
1756801609317795840,12.33288,4.25448,-0.02371,0.49053,-0.49200,0.51334,-0.50379,
1756801609397800192,12.39883,4.25477,-0.01925,0.49250,-0.49006,0.51086,-0.50628,
1756801609477797632,12.48382,4.25456,-0.01735,0.48887,-0.49371,0.51367,-0.50339,
